age,education,balance,housing,loan,campaign,previous,poutcome,label
33,secondary,1844,yes,no,3,0,unknown,0
40,tertiary,89,yes,yes,6,0,unknown,0
36,secondary,4280,no,no,6,0,unknown,0
32,secondary,0,no,no,2,0,unknown,0
33,secondary,625,yes,no,1,0,unknown,0
55,unknown,574,yes,no,2,0,unknown,0
58,primary,320,yes,no,2,0,unknown,0
25,tertiary,468,yes,no,1,0,unknown,0
47,secondary,440,yes,no,1,0,unknown,0
40,secondary,0,yes,no,1,1,failure,0
59,secondary,5706,yes,no,2,0,unknown,0
40,tertiary,7780,no,no,1,1,other,0
30,secondary,-559,yes,yes,1,2,failure,0
25,tertiary,16874,yes,yes,2,0,unknown,0
58,primary,1987,no,no,4,0,unknown,0
39,unknown,98,yes,no,3,1,other,0
40,tertiary,642,no,no,3,0,unknown,0
38,secondary,526,yes,yes,2,0,unknown,0
66,tertiary,6483,no,no,1,0,unknown,0
47,tertiary,2306,no,no,4,0,unknown,1
37,secondary,954,yes,no,9,0,unknown,0
36,tertiary,-679,yes,yes,1,1,failure,0
50,primary,-1,no,no,2,0,unknown,0
76,primary,2590,no,no,12,0,unknown,0
58,tertiary,331,no,yes,3,0,unknown,0
42,secondary,4209,yes,no,6,0,unknown,0
58,secondary,462,no,no,1,1,success,1
28,tertiary,0,yes,no,1,0,unknown,0
41,secondary,0,no,no,2,0,unknown,0
30,tertiary,151,no,no,4,0,unknown,0
32,tertiary,883,yes,no,1,5,other,1
27,secondary,266,no,yes,1,0,unknown,0
48,tertiary,0,no,no,5,0,unknown,0
36,tertiary,491,yes,no,3,0,unknown,0
54,tertiary,3,no,yes,1,0,unknown,0
36,secondary,198,yes,no,2,0,unknown,0
52,secondary,14363,no,no,1,0,unknown,0
34,secondary,0,yes,yes,16,0,unknown,0
43,secondary,136,no,no,7,0,unknown,1
32,tertiary,28,no,no,2,0,unknown,0
33,tertiary,335,no,no,4,0,unknown,0
51,unknown,174,no,no,3,0,unknown,0
39,secondary,270,yes,no,1,0,unknown,0
44,tertiary,1206,no,no,2,0,unknown,0
49,primary,198,yes,no,3,0,unknown,0
25,tertiary,914,yes,no,2,0,unknown,0
39,secondary,31,yes,no,2,4,failure,0
54,secondary,0,no,no,2,6,success,0
32,tertiary,347,yes,no,1,6,failure,0
36,tertiary,860,yes,no,15,0,unknown,0
54,secondary,89,yes,no,3,0,unknown,0
31,secondary,0,yes,yes,1,9,other,0
45,secondary,0,no,yes,7,0,unknown,0
31,secondary,68,yes,no,2,0,unknown,0
45,secondary,-149,yes,no,2,0,unknown,0
33,secondary,2411,yes,no,1,1,failure,1
46,tertiary,225,yes,no,1,1,other,0
43,tertiary,2731,no,no,7,0,unknown,0
50,tertiary,112,yes,no,5,5,other,0
44,tertiary,0,no,no,2,0,unknown,0
42,secondary,3620,yes,no,16,0,unknown,0
26,secondary,179,no,no,3,0,unknown,0
47,secondary,1544,yes,no,1,1,failure,0
48,primary,199,no,no,2,0,unknown,0
60,unknown,231,yes,no,2,0,unknown,0
27,secondary,76,yes,no,1,0,unknown,0
30,tertiary,302,no,no,3,0,unknown,1
28,secondary,189,yes,no,2,0,unknown,0
58,primary,565,no,no,1,0,unknown,1
37,tertiary,310,no,no,1,0,unknown,0
36,secondary,1746,yes,no,1,0,unknown,0
39,secondary,6,yes,no,3,4,failure,0
52,primary,-110,no,yes,1,0,unknown,0
55,secondary,2749,yes,yes,2,0,unknown,0
30,tertiary,6495,no,no,3,0,unknown,0
36,secondary,35,yes,no,3,0,unknown,0
39,secondary,-650,no,no,2,1,failure,0
47,primary,292,no,yes,3,0,unknown,0
42,primary,5774,yes,no,2,0,unknown,0
42,secondary,2416,yes,no,4,0,unknown,0
58,secondary,35,no,no,7,0,unknown,0
68,secondary,19317,yes,no,1,0,unknown,1
43,secondary,50,no,no,1,0,unknown,0
44,secondary,-674,yes,no,1,0,unknown,0
49,tertiary,3726,no,no,2,0,unknown,1
57,tertiary,1180,yes,yes,2,0,unknown,0
61,tertiary,6610,no,no,2,0,unknown,1
36,secondary,319,yes,no,2,0,unknown,0
31,secondary,1545,yes,yes,1,0,unknown,0
51,tertiary,1315,no,no,2,0,unknown,0
31,tertiary,424,no,no,2,0,unknown,0
56,primary,151,no,no,1,0,unknown,0
30,tertiary,-970,no,yes,2,0,unknown,0
38,secondary,-762,yes,yes,2,0,unknown,0
35,secondary,181,yes,no,3,0,unknown,0
31,unknown,-120,yes,no,2,0,unknown,0
39,secondary,1022,yes,no,3,0,unknown,0
50,tertiary,78,yes,no,3,9,other,0
39,tertiary,209,no,no,2,0,unknown,0
26,secondary,2469,no,no,8,0,unknown,0
55,secondary,0,no,no,1,0,unknown,0
43,primary,328,no,yes,1,0,unknown,0
34,tertiary,0,no,no,1,1,failure,0
51,primary,307,yes,yes,2,0,unknown,0
31,tertiary,1384,yes,no,2,3,other,0
32,tertiary,0,no,no,9,0,unknown,0
53,secondary,719,yes,no,1,0,unknown,0
44,tertiary,0,no,no,1,0,unknown,0
38,tertiary,6704,yes,no,2,0,unknown,0
47,tertiary,4543,yes,no,1,0,unknown,0
36,tertiary,0,yes,no,2,0,unknown,0
30,tertiary,149,yes,no,2,0,unknown,0
46,secondary,-1400,yes,no,3,4,failure,0
33,secondary,-118,yes,yes,3,0,unknown,0
43,secondary,2160,no,no,1,1,success,1
38,tertiary,3452,no,no,2,0,unknown,0
27,secondary,842,no,no,1,1,other,0
38,unknown,3576,no,no,2,1,success,1
41,tertiary,1666,no,no,3,0,unknown,0
29,secondary,0,yes,no,6,0,unknown,0
39,secondary,0,yes,no,2,0,unknown,0
42,primary,1628,yes,no,1,8,success,0
47,secondary,51,yes,yes,1,0,unknown,0
30,secondary,447,no,no,6,0,unknown,0
34,secondary,396,yes,no,3,0,unknown,0
45,primary,4994,no,no,1,0,unknown,0
43,secondary,3215,yes,no,3,0,unknown,0
59,primary,2814,no,no,3,0,unknown,0
50,secondary,0,no,no,2,0,unknown,0
39,secondary,293,yes,no,3,0,unknown,0
36,secondary,474,yes,no,1,0,unknown,0
44,secondary,16178,yes,no,1,0,unknown,0
36,tertiary,0,no,no,2,0,unknown,0
27,tertiary,88,no,no,1,0,unknown,0
29,secondary,308,yes,no,1,0,unknown,0
70,secondary,1164,no,no,3,2,failure,0
44,tertiary,13893,no,no,2,0,unknown,0
55,tertiary,0,yes,no,2,0,unknown,0
36,secondary,-435,yes,no,8,0,unknown,0
28,secondary,389,yes,no,7,0,unknown,0
50,tertiary,356,no,no,2,5,other,0
49,secondary,2718,no,no,2,0,unknown,0
71,tertiary,261,no,no,2,0,unknown,0
31,secondary,757,no,no,2,0,unknown,0
45,tertiary,16,no,no,2,0,unknown,0
42,secondary,-422,no,no,1,0,unknown,0
45,secondary,248,no,no,2,0,unknown,0
47,primary,145,yes,no,6,0,unknown,0
60,secondary,598,no,yes,1,0,unknown,0
35,tertiary,949,yes,no,2,0,unknown,0
31,tertiary,614,no,no,4,0,unknown,0
33,primary,1209,yes,no,1,0,unknown,0
50,tertiary,202,yes,no,1,4,failure,0
51,secondary,1840,yes,no,3,0,unknown,0
34,secondary,114,yes,yes,1,3,other,0
56,secondary,-229,no,yes,10,0,unknown,0
29,secondary,182,yes,no,3,0,unknown,0
31,secondary,401,no,no,3,0,unknown,0
44,unknown,759,yes,no,1,0,unknown,0
55,secondary,4194,no,yes,3,0,unknown,0
35,unknown,0,no,no,3,0,unknown,0
36,tertiary,629,yes,yes,1,1,failure,0
54,secondary,153,yes,yes,1,0,unknown,0
32,tertiary,553,yes,no,1,0,unknown,0
36,tertiary,1057,no,no,2,0,unknown,0
60,secondary,78,yes,no,3,0,unknown,0
32,secondary,-28,no,yes,1,0,unknown,0
57,tertiary,929,no,no,8,0,unknown,0
34,primary,428,yes,no,2,0,unknown,0
27,secondary,268,yes,no,1,2,failure,0
52,tertiary,83,no,no,6,0,unknown,1
45,unknown,998,yes,no,2,0,unknown,0
58,secondary,2223,no,no,2,1,success,0
39,primary,6,yes,no,2,0,unknown,0
48,secondary,312,yes,yes,2,0,unknown,0
36,secondary,0,no,no,5,0,unknown,0
31,secondary,691,yes,no,1,0,unknown,0
41,tertiary,771,yes,no,8,0,unknown,0
30,secondary,192,no,no,1,0,unknown,0
57,tertiary,0,no,no,4,0,unknown,0
29,secondary,1070,yes,no,1,1,other,1
29,secondary,84,yes,no,2,0,unknown,1
30,tertiary,2,no,no,1,1,failure,0
44,tertiary,1242,yes,no,6,0,unknown,0
33,unknown,5969,no,no,2,8,failure,0
56,secondary,3337,yes,no,3,0,unknown,0
26,secondary,1347,no,no,6,5,other,1
52,secondary,64,no,no,2,0,unknown,0
32,secondary,249,yes,no,1,0,unknown,0
36,secondary,0,no,no,6,0,unknown,0
26,secondary,128,no,no,1,0,unknown,0
37,secondary,196,yes,no,3,0,unknown,0
34,secondary,351,yes,no,1,0,unknown,0
26,secondary,5533,yes,no,2,4,failure,0
32,secondary,38,yes,no,1,0,unknown,1
30,tertiary,35,no,no,4,0,unknown,0
27,secondary,235,yes,no,5,0,unknown,0
42,secondary,30,yes,no,1,3,failure,0
33,primary,92,yes,no,1,0,unknown,0
37,secondary,67,no,no,2,0,unknown,0
45,secondary,4022,yes,no,3,0,unknown,0
36,tertiary,3057,no,no,4,0,unknown,1
39,tertiary,0,yes,no,4,3,failure,0
33,tertiary,349,no,no,1,0,unknown,0
47,secondary,2322,no,no,1,0,unknown,0
49,secondary,167,yes,yes,3,0,unknown,0
46,secondary,558,no,no,6,0,unknown,0
31,secondary,-230,yes,yes,1,0,unknown,0
43,secondary,4094,yes,no,1,0,unknown,0
30,secondary,239,yes,no,1,0,unknown,1
43,tertiary,497,no,no,1,22,failure,0
42,secondary,179,yes,no,1,0,unknown,0
30,tertiary,305,no,no,1,2,success,1
33,tertiary,-67,yes,no,1,0,unknown,0
41,secondary,4539,no,no,3,0,unknown,0
29,secondary,770,yes,no,1,0,unknown,0
38,secondary,-673,yes,no,1,0,unknown,0
29,tertiary,858,yes,no,7,1,failure,0
80,primary,0,no,no,1,1,failure,1
38,tertiary,5244,no,no,4,0,unknown,0
36,primary,117,yes,no,4,0,unknown,0
38,tertiary,846,no,no,1,0,unknown,0
44,secondary,0,yes,no,2,0,unknown,0
31,tertiary,1331,no,no,1,3,success,1
31,secondary,31,yes,yes,2,0,unknown,0
57,primary,179,yes,no,1,2,failure,0
37,primary,543,yes,no,1,0,unknown,0
50,secondary,253,yes,yes,2,0,unknown,0
60,primary,71188,no,no,1,0,unknown,0
51,tertiary,5108,yes,no,1,8,other,0
48,secondary,1738,yes,no,1,0,unknown,0
42,primary,-97,yes,no,4,5,failure,0
36,secondary,199,yes,no,1,0,unknown,0
43,tertiary,489,yes,no,1,2,other,0
31,primary,355,yes,yes,6,0,unknown,0
49,secondary,-97,yes,no,2,0,unknown,0
35,tertiary,473,no,yes,2,0,unknown,0
44,secondary,6649,yes,no,2,0,unknown,0
34,tertiary,263,no,no,1,8,other,0
46,secondary,781,no,no,1,0,unknown,0
49,primary,1032,yes,no,5,0,unknown,0
32,secondary,119,no,no,5,0,unknown,0
35,tertiary,434,yes,no,1,2,success,0
51,secondary,2967,no,no,2,0,unknown,0
57,secondary,-331,yes,no,1,0,unknown,0
59,tertiary,1585,no,no,5,0,unknown,0
40,unknown,4384,yes,no,1,0,unknown,0
49,tertiary,588,no,no,9,0,unknown,0
51,secondary,3180,yes,no,1,0,unknown,0
35,secondary,0,no,yes,3,0,unknown,0
29,secondary,-76,yes,no,2,0,unknown,0
32,secondary,152,yes,no,2,0,unknown,1
37,secondary,1040,yes,no,1,2,failure,0
49,primary,-384,yes,no,1,0,unknown,0
45,unknown,473,yes,no,1,0,unknown,0
34,secondary,475,yes,no,8,0,unknown,0
53,secondary,0,no,no,9,0,unknown,0
42,primary,149,no,no,2,0,unknown,0
43,secondary,3285,yes,no,2,0,unknown,1
52,secondary,424,no,no,1,3,failure,0
34,secondary,79,no,yes,1,0,unknown,0
34,tertiary,674,yes,no,2,0,unknown,1
27,secondary,0,yes,no,13,0,unknown,1
43,tertiary,58,yes,no,4,0,unknown,0
41,tertiary,532,yes,no,1,0,unknown,0
72,secondary,4130,no,no,1,0,unknown,0
35,primary,422,yes,no,1,0,unknown,0
41,tertiary,437,yes,no,21,0,unknown,0
36,primary,-308,yes,no,1,0,unknown,1
51,primary,30,yes,no,2,0,unknown,0
37,tertiary,137,no,no,6,0,unknown,0
42,secondary,-247,yes,yes,1,1,other,1
26,secondary,321,yes,no,7,0,unknown,0
23,secondary,250,yes,no,1,0,unknown,0
50,tertiary,-470,yes,no,2,1,failure,0
37,secondary,140,yes,yes,1,0,unknown,0
35,tertiary,2793,no,no,2,0,unknown,0
37,tertiary,410,no,no,2,0,unknown,0
79,unknown,2628,no,no,7,2,failure,0
39,secondary,116,no,no,2,2,success,0
47,secondary,0,yes,no,1,0,unknown,0
44,secondary,878,yes,no,1,0,unknown,0
36,tertiary,2944,no,no,8,0,unknown,1
33,secondary,3975,yes,yes,1,1,other,0
42,secondary,96,yes,no,3,2,failure,0
35,tertiary,2288,no,no,2,0,unknown,0
31,secondary,472,yes,no,2,0,unknown,0
58,primary,65,no,no,1,0,unknown,0
46,tertiary,0,no,no,2,0,unknown,0
41,secondary,400,yes,no,6,0,unknown,0
58,secondary,7495,yes,no,1,0,unknown,0
33,secondary,137,no,yes,12,0,unknown,0
31,secondary,24,yes,no,1,0,unknown,0
55,secondary,3450,no,no,1,1,failure,1
38,secondary,311,yes,no,2,0,unknown,0
55,secondary,139,no,no,2,0,unknown,0
47,tertiary,0,no,no,3,0,unknown,0
51,primary,492,yes,no,3,0,unknown,0
46,tertiary,334,yes,no,6,2,other,0
61,tertiary,997,no,no,1,0,unknown,1
47,tertiary,440,no,no,4,0,unknown,0
34,secondary,47,no,no,6,0,unknown,0
34,secondary,1298,yes,no,1,0,unknown,0
41,tertiary,3355,no,no,2,1,failure,0
36,secondary,-11,no,no,2,0,unknown,0
26,secondary,396,yes,no,1,0,unknown,0
35,tertiary,8,no,no,3,0,unknown,1
36,secondary,1409,no,no,2,0,unknown,0
26,tertiary,170,no,no,1,0,unknown,1
58,primary,2769,yes,no,2,0,unknown,0
50,secondary,2320,yes,no,1,0,unknown,0
61,secondary,76,yes,no,7,0,unknown,0
28,secondary,2034,yes,no,1,0,unknown,0
49,primary,3018,yes,no,1,0,unknown,0
74,secondary,921,no,no,2,0,unknown,1
53,secondary,483,yes,no,3,0,unknown,0
46,secondary,390,yes,no,2,0,unknown,0
47,tertiary,0,no,no,1,0,unknown,1
42,primary,92,no,no,2,0,unknown,0
56,secondary,22196,yes,no,1,0,unknown,0
42,secondary,2,no,no,2,0,unknown,0
49,primary,249,yes,no,1,0,unknown,0
43,unknown,3274,yes,no,1,1,failure,0
39,secondary,5731,yes,no,2,0,unknown,0
66,primary,206,no,no,1,0,unknown,1
30,tertiary,2325,no,no,3,4,other,0
38,tertiary,0,no,no,1,0,unknown,0
31,secondary,1664,yes,no,1,1,success,0
32,secondary,3333,no,no,4,0,unknown,0
48,secondary,7020,no,no,2,0,unknown,0
34,tertiary,37,no,no,1,0,unknown,0
28,secondary,28,no,no,2,0,unknown,0
40,secondary,1670,yes,no,2,0,unknown,0
36,secondary,134,no,no,1,0,unknown,0
52,secondary,603,no,yes,1,0,unknown,0
46,primary,276,yes,yes,2,0,unknown,0
25,secondary,2157,yes,no,1,0,unknown,0
52,secondary,161,yes,no,2,0,unknown,0
40,primary,3658,yes,no,1,0,unknown,0
26,tertiary,-402,no,yes,2,0,unknown,0
26,primary,3342,yes,no,4,0,unknown,0
35,secondary,1732,no,no,3,0,unknown,0
40,secondary,263,yes,no,1,0,unknown,0
31,tertiary,623,yes,no,2,5,failure,0
32,secondary,3540,yes,no,1,1,failure,0
33,secondary,95,yes,no,1,0,unknown,1
53,secondary,765,yes,no,3,7,other,1
46,secondary,-824,yes,no,3,0,unknown,1
28,tertiary,5549,no,no,6,0,unknown,0
31,secondary,191,yes,no,1,0,unknown,0
44,primary,420,yes,no,2,0,unknown,0
35,secondary,0,no,no,1,0,unknown,0
50,unknown,2706,yes,no,3,0,unknown,0
32,secondary,4,yes,yes,8,0,unknown,0
51,secondary,423,yes,yes,1,0,unknown,0
51,tertiary,-892,yes,yes,2,0,unknown,0
31,unknown,-120,yes,no,3,2,failure,0
41,secondary,-365,yes,no,10,0,unknown,0
57,tertiary,27069,no,yes,3,0,unknown,0
34,tertiary,8038,yes,no,3,1,failure,0
47,secondary,-938,yes,no,2,0,unknown,0
47,secondary,1139,yes,no,2,0,unknown,0
36,secondary,189,yes,no,1,1,failure,0
29,tertiary,19,no,no,2,2,success,1
39,secondary,3663,no,no,3,0,unknown,0
53,unknown,0,no,no,7,0,unknown,0
47,secondary,-614,yes,no,2,0,unknown,0
51,secondary,2323,yes,yes,10,0,unknown,0
48,secondary,425,yes,no,2,0,unknown,0
32,secondary,5122,no,no,1,0,unknown,0
36,tertiary,608,no,no,2,0,unknown,0
50,primary,341,yes,yes,4,2,success,1
39,secondary,607,yes,no,2,3,failure,1
31,secondary,1495,yes,yes,3,0,unknown,0
49,secondary,381,no,no,2,0,unknown,0
33,secondary,385,no,no,28,0,unknown,0
26,tertiary,1274,yes,no,1,1,failure,0
27,secondary,362,yes,no,2,0,unknown,0
51,primary,377,yes,no,4,1,failure,0
26,secondary,802,no,no,1,2,other,0
45,secondary,194,no,no,4,0,unknown,0
54,secondary,-315,no,yes,1,0,unknown,1
49,tertiary,1843,yes,no,1,0,unknown,0
47,secondary,-9,no,no,2,0,unknown,0
42,primary,83,no,yes,1,0,unknown,0
50,tertiary,433,yes,no,4,0,unknown,0
37,secondary,-107,yes,no,2,0,unknown,0
54,primary,4503,no,no,3,0,unknown,0
40,secondary,51,yes,no,1,0,unknown,0
50,secondary,961,no,yes,4,0,unknown,0
57,secondary,49,yes,yes,4,0,unknown,0
33,secondary,3470,no,no,2,0,unknown,0
49,secondary,-147,yes,no,1,0,unknown,0
35,secondary,0,yes,no,2,0,unknown,0
28,secondary,0,yes,no,1,0,unknown,0
58,tertiary,172,no,no,7,0,unknown,0
31,secondary,-407,no,yes,1,0,unknown,0
36,tertiary,649,no,no,2,1,failure,0
49,primary,1040,no,no,2,0,unknown,0
30,secondary,142,yes,no,4,0,unknown,0
29,secondary,209,yes,no,7,0,unknown,0
50,unknown,3304,no,no,2,0,unknown,0
26,tertiary,294,no,no,1,2,success,1
27,secondary,4848,yes,yes,3,0,unknown,0
32,secondary,1670,yes,no,1,0,unknown,0
62,secondary,367,no,no,5,0,unknown,0
34,secondary,13683,yes,no,3,0,unknown,0
25,tertiary,1420,no,no,2,0,unknown,0
34,tertiary,340,yes,no,28,0,unknown,0
44,secondary,1679,no,no,1,0,unknown,1
38,tertiary,1198,yes,no,1,0,unknown,0
57,secondary,169,no,no,1,2,failure,0
36,tertiary,506,no,no,1,1,failure,0
41,secondary,1249,yes,no,1,0,unknown,0
36,tertiary,678,no,yes,3,0,unknown,0
27,tertiary,212,yes,no,1,0,unknown,0
37,secondary,23,no,no,2,0,unknown,0
47,tertiary,4402,no,no,1,1,other,1
31,primary,459,yes,no,1,1,success,1
39,secondary,4722,yes,no,1,0,unknown,0
35,tertiary,1555,yes,no,2,0,unknown,0
40,secondary,61,yes,no,3,0,unknown,0
38,tertiary,0,yes,no,2,0,unknown,0
31,secondary,3706,yes,no,1,0,unknown,0
36,primary,1177,no,no,1,4,success,1
53,primary,2096,no,no,1,0,unknown,0
59,primary,748,no,no,1,0,unknown,0
29,tertiary,3357,no,no,3,0,unknown,0
30,secondary,3809,yes,no,4,0,unknown,0
52,secondary,395,yes,no,3,0,unknown,0
55,secondary,1011,yes,no,2,0,unknown,0
56,primary,420,yes,no,1,0,unknown,0
32,secondary,76,yes,no,2,0,unknown,0
24,secondary,0,no,no,1,0,unknown,0
51,primary,844,yes,no,3,0,unknown,0
36,tertiary,1318,yes,no,2,0,unknown,0
36,tertiary,167,yes,no,1,0,unknown,0
42,tertiary,2187,yes,no,3,0,unknown,1
49,secondary,14440,yes,no,1,0,unknown,0
48,secondary,2294,yes,no,11,0,unknown,0
36,secondary,80,yes,no,3,0,unknown,0
48,primary,2537,no,no,6,0,unknown,0
30,tertiary,569,no,no,12,0,unknown,1
27,tertiary,0,no,yes,1,0,unknown,0
38,tertiary,0,yes,no,3,0,unknown,0
36,secondary,12,no,no,2,0,unknown,1
45,secondary,49,no,no,2,0,unknown,0
44,tertiary,460,no,no,1,0,unknown,0
42,secondary,613,yes,no,2,0,unknown,0
37,tertiary,7944,no,no,1,0,unknown,0
48,secondary,1143,yes,no,1,1,failure,0
57,primary,-464,yes,no,1,6,failure,0
44,secondary,1989,yes,yes,2,0,unknown,0
48,secondary,17,yes,yes,1,0,unknown,0
56,primary,-1,no,no,23,0,unknown,0
37,tertiary,1698,yes,no,2,0,unknown,0
47,secondary,5306,yes,no,1,0,unknown,0
54,unknown,0,no,no,5,3,other,0
51,secondary,1679,no,no,1,9,other,1
47,secondary,3676,no,no,1,3,success,1
25,tertiary,-242,yes,yes,4,4,other,1
39,secondary,471,no,no,1,0,unknown,0
40,tertiary,8902,yes,no,5,0,unknown,0
38,tertiary,1704,no,no,1,0,unknown,0
34,tertiary,3050,yes,no,1,0,unknown,1
53,primary,2581,no,no,1,0,unknown,0
32,secondary,162,yes,no,2,0,unknown,0
35,secondary,243,yes,no,3,0,unknown,0
24,secondary,1847,no,no,1,0,unknown,0
58,primary,0,yes,no,2,0,unknown,0
49,primary,3371,no,no,2,0,unknown,1
45,secondary,1757,yes,no,3,1,other,0
55,tertiary,171,yes,no,6,0,unknown,0
42,tertiary,157,yes,yes,1,0,unknown,0
28,secondary,934,yes,no,2,0,unknown,0
48,secondary,-19,no,yes,1,0,unknown,0
51,tertiary,-55,yes,no,6,0,unknown,0
38,primary,21,no,no,2,0,unknown,0
27,secondary,14,no,no,2,0,unknown,0
50,secondary,246,yes,no,1,2,failure,0
44,primary,887,yes,no,2,1,failure,0
40,tertiary,51,no,no,2,0,unknown,0
29,secondary,-287,yes,no,1,0,unknown,0
34,secondary,0,yes,no,4,0,unknown,0
44,tertiary,2734,yes,no,4,0,unknown,1
50,tertiary,52,no,no,8,0,unknown,0
34,tertiary,2594,yes,no,3,0,unknown,0
54,primary,22,no,no,4,0,unknown,0
34,tertiary,1611,yes,no,2,0,unknown,0
34,tertiary,18,yes,yes,1,0,unknown,1
52,primary,1331,yes,no,2,0,unknown,0
60,unknown,7337,no,no,1,0,unknown,0
39,secondary,835,yes,no,4,0,unknown,0
58,primary,5092,no,no,6,0,unknown,0
41,secondary,52,no,no,2,0,unknown,0
48,secondary,10655,no,no,3,0,unknown,0
58,tertiary,1831,no,no,1,0,unknown,0
40,primary,92,yes,no,1,0,unknown,0
48,tertiary,586,yes,yes,2,0,unknown,0
52,primary,1758,yes,no,1,0,unknown,0
50,secondary,2061,yes,yes,2,3,failure,0
25,secondary,959,no,no,5,0,unknown,0
54,primary,208,no,no,1,0,unknown,0
34,secondary,-315,yes,no,2,0,unknown,0
48,tertiary,-13,yes,no,6,2,other,0
37,tertiary,801,no,no,7,0,unknown,0
66,tertiary,1948,no,no,1,4,success,1
32,tertiary,751,yes,no,1,0,unknown,0
45,secondary,784,yes,yes,1,0,unknown,0
43,secondary,24,no,no,1,1,failure,0
41,tertiary,72,yes,no,3,0,unknown,0
40,tertiary,1871,yes,no,1,0,unknown,0
44,secondary,1378,yes,no,2,0,unknown,0
43,primary,188,yes,no,3,5,failure,0
30,tertiary,6836,no,no,3,0,unknown,0
32,secondary,61,yes,no,5,0,unknown,0
57,secondary,-967,yes,no,7,0,unknown,0
31,tertiary,462,yes,yes,1,0,unknown,0
49,secondary,0,no,no,2,0,unknown,0
31,secondary,5527,yes,no,1,0,unknown,0
41,tertiary,1287,no,no,1,0,unknown,0
44,tertiary,17361,no,no,1,0,unknown,0
54,unknown,1956,no,no,5,0,unknown,0
37,secondary,0,yes,no,4,0,unknown,1
34,secondary,-294,yes,no,2,0,unknown,0
43,secondary,275,no,no,6,0,unknown,0
44,tertiary,724,yes,no,2,1,failure,0
44,secondary,27,no,no,1,0,unknown,0
53,secondary,26,yes,no,1,1,failure,0
36,secondary,191,no,no,1,0,unknown,0
58,secondary,-123,no,no,2,0,unknown,0
26,secondary,-147,no,no,2,0,unknown,0
34,secondary,179,no,no,3,0,unknown,0
55,primary,1086,yes,no,1,2,failure,0
55,secondary,471,yes,no,2,0,unknown,0
34,tertiary,105,yes,no,2,0,unknown,0
41,secondary,1588,yes,yes,8,0,unknown,0
38,secondary,70,no,no,3,1,success,1
28,secondary,2700,no,no,4,0,unknown,0
41,secondary,1602,yes,no,1,0,unknown,0
30,tertiary,0,yes,no,2,0,unknown,0
39,unknown,839,no,no,2,0,unknown,0
41,secondary,21515,yes,no,1,0,unknown,0
36,secondary,5902,yes,no,4,0,unknown,0
37,tertiary,547,yes,yes,1,0,unknown,0
59,tertiary,3800,no,yes,1,0,unknown,0
26,secondary,261,yes,no,2,0,unknown,0
43,secondary,0,yes,yes,8,5,failure,0
42,secondary,-34,no,no,1,0,unknown,0
46,unknown,9328,yes,no,3,0,unknown,1
31,secondary,5,yes,yes,7,0,unknown,0
43,secondary,3529,no,no,2,0,unknown,0
48,tertiary,2330,yes,no,1,0,unknown,0
41,secondary,1334,yes,no,5,0,unknown,0
32,tertiary,3601,no,no,15,0,unknown,0
45,tertiary,265,no,no,3,0,unknown,0
52,unknown,2227,no,no,2,0,unknown,1
37,secondary,487,no,yes,15,0,unknown,0
38,secondary,0,yes,no,1,1,failure,0
36,secondary,174,yes,no,2,0,unknown,0
58,secondary,14412,no,no,1,0,unknown,0
37,tertiary,3288,no,no,2,0,unknown,0
30,secondary,57,no,no,2,0,unknown,0
47,secondary,2246,yes,no,1,0,unknown,0
40,secondary,4441,yes,no,2,2,failure,0
42,tertiary,0,no,no,2,0,unknown,0
71,tertiary,353,no,no,1,2,failure,0
54,secondary,448,yes,yes,1,0,unknown,0
53,primary,27,yes,no,3,0,unknown,1
33,secondary,474,no,no,2,0,unknown,0
30,tertiary,1185,yes,no,1,1,failure,0
39,secondary,282,yes,no,1,0,unknown,0
32,secondary,2,yes,no,9,1,failure,0
34,secondary,60,no,no,2,0,unknown,0
39,tertiary,3972,no,no,3,0,unknown,0
75,secondary,26452,no,no,2,0,unknown,0
33,secondary,818,yes,yes,3,0,unknown,0
40,secondary,9374,yes,no,8,1,failure,0
37,unknown,47,no,no,3,0,unknown,0
69,primary,279,no,no,1,0,unknown,0
52,primary,20,yes,no,1,0,unknown,0
31,secondary,360,no,no,1,2,other,0
28,secondary,1532,no,no,1,5,failure,0
29,tertiary,1673,no,no,2,3,other,0
46,secondary,2420,no,no,2,0,unknown,0
28,secondary,100,yes,yes,2,0,unknown,0
41,secondary,0,no,no,1,0,unknown,0
42,secondary,1533,no,yes,1,0,unknown,0
34,secondary,296,no,no,4,0,unknown,0
28,secondary,2788,yes,no,2,0,unknown,1
43,secondary,109,yes,no,3,0,unknown,0
32,secondary,485,no,no,14,0,unknown,0
33,tertiary,125,no,no,2,0,unknown,0
70,secondary,616,no,no,2,1,failure,0
36,secondary,3064,yes,no,3,4,failure,0
53,secondary,206,no,no,6,0,unknown,0
30,secondary,6900,no,no,1,0,unknown,0
45,secondary,-179,no,no,2,0,unknown,0
31,secondary,481,yes,no,2,2,failure,0
28,secondary,12,yes,no,3,3,other,0
45,primary,0,no,no,5,0,unknown,0
51,tertiary,176,yes,yes,1,2,failure,0
53,primary,4086,no,no,3,0,unknown,0
40,secondary,257,yes,no,4,0,unknown,0
53,primary,53,yes,no,1,1,failure,0
31,secondary,6,yes,no,1,0,unknown,0
30,tertiary,562,no,no,4,0,unknown,0
